adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,date
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,7,2013,35422.0,2013-07-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,8,2013,36290.0,2013-08-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,9,2013,29384.0,2013-09-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,10,2013,39401.0,2013-10-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,11,2013,35583.0,2013-11-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,12,2013,35142.0,2013-12-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,1,2014,37989.0,2014-01-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,2,2014,33218.0,2014-02-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,3,2014,28411.0,2014-03-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,4,2014,22555.0,2014-04-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,5,2014,19210.0,2014-05-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,6,2014,18200.0,2014-06-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,7,2014,18715.0,2014-07-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,8,2014,18996.0,2014-08-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,9,2014,23948.0,2014-09-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,10,2014,33652.0,2014-10-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,11,2014,48785.0,2014-11-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,12,2014,61874.0,2014-12-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,1,2015,46573.0,2015-01-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,2,2015,28102.0,2015-02-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,3,2015,23738.0,2015-03-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,4,2015,22850.0,2015-04-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,5,2015,27927.0,2015-05-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,6,2015,30884.0,2015-06-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,7,2015,35319.0,2015-07-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,8,2015,36333.0,2015-08-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,9,2015,32344.0,2015-09-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,10,2015,23740.0,2015-10-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,11,2015,23028.0,2015-11-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,12,2015,32831.0,2015-12-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,1,2016,35412.0,2016-01-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,2,2016,37845.0,2016-02-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,3,2016,45554.0,2016-03-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,4,2016,33979.0,2016-04-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,5,2016,30445.0,2016-05-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,6,2016,30031.0,2016-06-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,7,2016,31160.0,2016-07-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,8,2016,32955.0,2016-08-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,9,2016,39151.0,2016-09-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,10,2016,47095.0,2016-10-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,11,2016,57079.0,2016-11-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,12,2016,51291.0,2016-12-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,1,2017,47172.0,2017-01-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,2,2017,44464.0,2017-02-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,3,2017,39551.0,2017-03-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,4,2017,34429.0,2017-04-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,5,2017,34973.0,2017-05-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,6,2017,31731.0,2017-06-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,8,2017,31008.0,2017-08-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,9,2017,31433.0,2017-09-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,10,2017,33190.0,2017-10-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,11,2017,36144.0,2017-11-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,12,2017,40199.0,2017-12-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,1,2018,43077.0,2018-01-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,2,2018,44287.0,2018-02-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,3,2018,48366.0,2018-03-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,4,2018,48632.0,2018-04-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,5,2018,44153.0,2018-05-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,6,2018,43190.0,2018-06-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,7,2018,40737.0,2018-07-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,8,2018,38154.0,2018-08-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,9,2018,34648.0,2018-09-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,10,2018,38647.0,2018-10-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,11,2018,38098.0,2018-11-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,12,2018,37096.0,2018-12-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,1,2019,35397.0,2019-01-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,2,2019,31252.0,2019-02-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,3,2019,31061.0,2019-03-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,4,2019,34900.0,2019-04-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,5,2019,41304.0,2019-05-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,6,2019,52687.0,2019-06-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,7,2019,64905.0,2019-07-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,8,2019,71960.0,2019-08-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,9,2019,61425.0,2019-09-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,10,2019,56695.0,2019-10-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,11,2019,51139.0,2019-11-01
116.0,Indonesia,0,,974,National Average,91,Chili (red) - Retail,0.0,IDR,15,Retail,5,KG,12,2019,46547.0,2019-12-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2007,16825.1196,2007-01-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2007,13373.0,2007-02-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2007,15360.0,2007-03-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2007,13347.0,2007-04-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2007,10784.0,2007-05-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2007,10284.0,2007-06-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2007,10662.0,2007-07-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2007,11611.0,2007-08-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2007,12659.0,2007-09-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2007,14967.0,2007-10-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2007,16578.0,2007-11-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2007,15866.0,2007-12-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2008,14107.0,2008-01-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2008,17346.0,2008-02-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2008,21908.0,2008-03-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2008,23441.0,2008-04-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2008,19295.0,2008-05-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2008,18293.0,2008-06-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2008,25781.0,2008-07-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2008,25018.0,2008-08-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2008,18183.0,2008-09-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2008,15910.0,2008-10-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2008,14964.0,2008-11-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2008,16572.0,2008-12-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2009,16668.0,2009-01-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2009,21665.0,2009-02-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2009,23981.0,2009-03-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2009,17521.0,2009-04-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2009,15274.4014,2009-05-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2009,17652.3914,2009-06-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2009,16337.0039,2009-07-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2009,14686.9665,2009-08-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,9,2009,17339.0,2009-09-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,10,2009,21447.0,2009-10-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,11,2009,21859.0,2009-11-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,12,2009,19745.0,2009-12-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,1,2010,18995.0,2010-01-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,2,2010,21155.0,2010-02-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,3,2010,18961.0,2010-03-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,4,2010,17055.0,2010-04-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,5,2010,17468.0,2010-05-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,6,2010,26253.0,2010-06-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,7,2010,35255.0,2010-07-01
116.0,Indonesia,0,,974,National Average,604,Chili (bird’s eye)   - Retail,0.0,IDR,15,Retail,5,KG,8,2010,35607.0,2010-08-01
